bpm;exercise;ex_note_numb;start-stop;note_numb;note_name;onbeat;t_dt_note_on_ref;t_dt_note_off_ref;note_lng_ref;IOI_ref;prec_rest_ref;string;fret;finger;position;PC;SC;HS;hammer-on;pull-off;bending;dt_note_on;t_dt_note_on;dt_note_off;t_dt_note_off;note_lng;IOI;prec_rest;fllw_rest;velocity
120;7;97;continue;72;C5;1;247680;247920;240;240;0;1;8;4;5;0;0;0;0;0;0;2;247699;214;247913;214;258;2;7;68
120;7;98;continue;69;A4;0;247920;248160;240;240;0;1;5;1;5;0;0;0;0;0;0;7;247920;246;248166;246;221;7;7;78
120;7;99;continue;71;B4;0;248160;248400;240;240;0;1;7;3;5;0;0;0;0;0;0;7;248173;220;248393;220;253;7;7;57
120;7;100;continue;67;G4;0;248400;248640;240;240;0;2;8;4;5;0;1;0;0;0;0;7;248400;247;248647;247;227;7;2;69
120;7;101;continue;69;A4;1;248640;248880;240;240;0;1;5;1;5;0;-1;0;0;0;0;2;248649;239;248888;239;249;2;2;68
120;7;102;continue;65;F4;0;248880;249120;240;240;0;2;6;2;5;0;1;0;0;0;0;2;248890;244;249134;244;241;2;7;68
120;7;103;continue;67;G4;0;249120;249360;240;240;0;2;8;4;5;0;0;0;0;0;0;7;249141;214;249355;214;251;7;7;57
120;7;104;continue;64;E4;0;249360;249600;240;240;0;2;5;1;5;0;0;0;0;0;0;7;249362;239;249601;239;221;7;7;75
120;7;105;continue;65;F4;1;249600;249840;240;240;0;2;6;2;5;0;0;0;0;0;0;7;249608;193;249801;193;246;7;2;67
120;7;106;continue;62;D4;0;249840;250080;240;240;0;3;7;3;5;0;1;0;0;0;0;2;249803;277;250080;277;195;2;7;82
120;7;107;continue;64;E4;0;250080;250320;240;240;0;2;5;1;5;0;-1;0;0;0;0;7;250087;244;250331;244;284;7;2;83
120;7;108;continue;60;C4;0;250320;250560;240;240;0;3;5;1;5;0;1;0;0;0;0;2;250333;246;250579;246;246;2;2;83
120;7;109;continue;62;D4;1;250560;250800;240;240;0;3;7;4;5;0;0;-1;0;0;0;2;250581;234;250815;234;248;2;7;69
120;7;110;continue;59;B3;0;250800;251040;240;240;0;3;4;1;4;-1;0;0;0;0;0;7;250822;253;251075;253;241;7;6;76
120;7;111;continue;60;C4;0;251040;251280;240;240;0;3;5;2;4;0;0;0;0;0;0;6;251081;227;251308;227;259;6;2;69
120;7;112;continue;57;A3;0;251280;251520;240;240;0;4;7;4;4;0;1;0;0;0;0;2;251310;239;251549;239;229;2;7;69
120;7;113;continue;59;B3;1;251520;251760;240;240;0;3;4;1;4;0;-1;0;0;0;0;7;251556;214;251770;214;246;7;2;66
120;7;114;continue;55;G3;0;251760;252000;240;240;0;4;5;2;4;0;1;0;0;0;0;2;251772;289;252061;289;216;2;7;66
120;7;115;continue;57;A3;0;252000;252240;240;240;0;4;7;4;4;0;0;0;0;0;0;7;252068;212;252280;212;296;7;6;60
120;7;116;continue;53;F3;0;252240;252480;240;240;0;4;3;1;3;-1;0;0;0;0;0;6;252286;265;252551;265;218;6;7;67
120;7;117;continue;55;G3;1;252480;252720;240;240;0;4;5;2;3;0;0;1;0;0;0;7;252558;203;252761;203;272;7;2;59
120;7;118;continue;52;E3;0;252720;252960;240;240;0;5;7;4;7;4;1;-3;0;0;0;2;252763;257;253020;257;205;2;7;73
120;7;119;continue;53;F3;0;252960;253200;240;240;0;4;3;1;7;0;-1;-4;0;0;0;7;253027;220;253247;220;264;7;2;77
120;7;120;continue;50;D3;0;253200;253440;240;240;0;5;5;2;7;0;1;-3;0;0;0;2;253249;178;253427;178;222;2;2;77
120;7;121;continue;52;E3;1;253440;253680;240;240;0;5;7;4;7;0;0;-3;0;0;0;2;253429;297;253726;297;180;2;7;63
120;7;122;continue;48;C3;0;253680;253920;240;240;0;5;3;1;3;-4;0;0;0;0;0;7;253733;227;253960;227;304;7;7;89
120;7;123;continue;50;D3;0;253920;254160;240;240;0;5;5;2;3;0;0;1;0;0;0;7;253967;238;254205;238;234;7;6;71
120;7;124;continue;47;B2;0;254160;254400;240;240;0;6;7;4;3;0;1;1;0;0;0;6;254211;208;254419;208;244;6;7;57
120;7;125;continue;48;C3;1;254400;254640;240;240;0;5;3;1;3;0;-1;0;0;0;0;7;254426;233;254659;233;215;7;2;63
120;7;126;continue;45;A2;0;254640;254880;240;240;0;6;5;2;3;0;1;1;0;0;0;2;254661;216;254877;216;235;2;0;79
120;7;127;continue;47;B2;0;254880;255120;240;240;0;6;7;4;3;0;0;1;0;0;0;0;254877;213;255090;213;216;0;0;79
120;7;128;continue;43;G2;0;255120;257280;2160;240;0;6;3;1;3;0;0;0;0;0;0;0;255090;324;255414;324;213;0;1761;79
120;7;129;continue;45;A2;1;257280;257520;240;2160;0;6;5;1;5;2;0;0;0;0;0;1761;257175;184;257359;184;2085;1761;2;58
120;7;130;continue;48;C3;0;257520;257760;240;240;0;6;8;4;5;0;0;0;0;0;0;2;257361;328;257689;328;186;2;7;63
120;7;131;continue;47;B2;0;257760;258000;240;240;0;6;7;3;5;0;0;0;0;0;0;7;257696;152;257848;152;335;7;105;68
120;7;132;continue;50;D3;0;258000;258240;240;240;0;5;5;1;5;0;-1;0;0;0;0;105;257953;231;258184;231;257;105;7;65
120;7;133;continue;48;C3;1;258240;258480;240;240;0;6;8;4;5;0;1;0;0;0;0;7;258191;98;258289;98;238;7;167;53
120;7;134;continue;52;E3;0;258480;258720;240;240;0;5;7;3;5;0;-1;0;0;0;0;167;258456;239;258695;239;265;167;7;61
120;7;135;continue;50;D3;0;258720;258960;240;240;0;5;5;1;5;0;0;0;0;0;0;7;258702;223;258925;223;246;7;7;49
120;7;136;continue;53;F3;0;258960;259200;240;240;0;5;8;4;5;0;0;0;0;0;0;7;258932;258;259190;258;230;7;7;61
120;7;137;continue;52;E3;1;259200;259440;240;240;0;5;7;3;5;0;0;0;0;0;0;7;259197;224;259421;224;265;7;7;63
120;7;138;continue;55;G3;0;259440;259680;240;240;0;4;5;1;5;0;-1;0;0;0;0;7;259428;273;259701;273;231;7;2;69
120;7;139;continue;53;F3;0;259680;259920;240;240;0;5;8;4;5;0;1;0;0;0;0;2;259703;149;259852;149;275;2;104;56
120;7;140;continue;57;A3;0;259920;260160;240;240;0;4;7;3;5;0;-1;0;0;0;0;104;259956;197;260153;197;253;104;2;54
120;7;141;continue;55;G3;1;260160;260400;240;240;0;4;5;1;5;0;0;0;0;0;0;2;260155;172;260327;172;199;2;81;54
120;7;142;continue;59;B3;0;260400;260640;240;240;0;4;9;4;5;0;0;1;0;0;0;81;260408;255;260663;255;253;81;6;63
120;7;143;continue;57;A3;0;260640;260880;240;240;0;4;7;2;5;0;0;1;0;0;0;6;260669;212;260881;212;261;6;14;64
120;7;144;continue;60;C4;0;260880;261120;240;240;0;3;5;1;5;0;-1;0;0;0;0;14;260895;262;261157;262;226;14;7;47
120;7;145;continue;59;B3;1;261120;261360;240;240;0;4;9;4;5;0;1;1;0;0;0;7;261164;206;261370;206;269;7;44;52
120;7;146;continue;62;D4;0;261360;261600;240;240;0;3;7;2;5;0;-1;1;0;0;0;44;261414;232;261646;232;250;44;7;70
120;7;147;continue;60;C4;0;261600;261840;240;240;0;3;5;1;5;0;0;0;0;0;0;7;261653;222;261875;222;239;7;7;67
120;7;148;continue;64;E4;0;261840;262080;240;240;0;3;9;4;5;0;0;1;0;0;0;7;261882;254;262136;254;229;7;6;64
120;7;149;continue;62;D4;1;262080;262320;240;240;0;3;7;2;5;0;0;1;0;0;0;6;262142;240;262382;240;260;6;7;73
120;7;150;continue;65;F4;0;262320;262560;240;240;0;2;6;1;6;1;-1;0;0;0;0;7;262389;244;262633;244;247;7;7;71
120;7;151;continue;64;E4;0;262560;262800;240;240;0;3;9;4;6;0;1;0;0;0;0;7;262640;179;262819;179;251;7;86;70
120;7;152;continue;67;G4;0;262800;263040;240;240;0;2;8;3;6;0;-1;0;0;0;0;86;262905;215;263120;215;265;86;7;64
120;7;153;continue;65;F4;1;263040;263280;240;240;0;2;6;1;6;0;0;0;0;0;0;7;263127;221;263348;221;222;7;7;67
120;7;154;continue;69;A4;0;263280;263520;240;240;0;2;10;4;6;0;0;1;0;0;0;7;263355;246;263601;246;228;7;7;63
120;7;155;continue;67;G4;0;263520;263760;240;240;0;2;8;2;6;0;0;1;0;0;0;7;263608;244;263852;244;253;7;6;62
120;7;156;continue;71;B4;0;263760;264000;240;240;0;1;7;1;7;1;-1;0;0;0;0;6;263858;239;264097;239;250;6;7;55
120;7;157;continue;69;A4;1;264000;264240;240;240;0;2;10;4;7;0;1;0;0;0;0;7;264104;246;264350;246;246;7;9;76
120;7;158;continue;72;C5;0;264240;264480;240;240;0;1;8;2;7;0;-1;0;0;0;0;9;264359;231;264590;231;255;9;7;58
120;7;159;continue;71;B4;0;264480;264720;240;240;0;1;7;1;7;0;0;0;0;0;0;7;264597;198;264795;198;238;7;7;50
120;7;160;continue;74;D5;0;264720;264960;240;240;0;1;10;4;7;0;0;0;0;0;0;7;264802;267;265069;267;205;7;2;60
120;7;161;continue;74;D5;1;264960;265200;240;240;0;1;10;4;7;0;0;0;0;0;0;2;265071;129;265200;129;269;2;81;71
120;7;162;continue;71;B4;0;265200;265440;240;240;0;1;7;1;7;0;0;0;0;0;0;81;265281;257;265538;257;210;81;7;80
120;7;163;continue;72;C5;0;265440;265680;240;240;0;1;8;2;7;0;0;0;0;0;0;7;265545;206;265751;206;264;7;7;50
120;7;164;continue;69;A4;0;265680;265920;240;240;0;2;10;4;7;0;1;0;0;0;0;7;265758;340;266098;340;213;7;2;76
120;7;165;continue;71;B4;1;265920;266160;240;240;0;1;7;1;7;0;-1;0;0;0;0;2;266100;157;266257;157;342;2;2;64
120;7;166;continue;67;G4;0;266160;266400;240;240;0;2;8;2;7;0;1;0;0;0;0;2;266259;251;266510;251;159;2;6;64
120;7;167;continue;69;A4;0;266400;266640;240;240;0;2;10;4;7;0;0;0;0;0;0;6;266516;211;266727;211;257;6;7;49
120;7;168;continue;65;F4;0;266640;266880;240;240;0;2;6;1;6;-1;0;0;0;0;0;7;266734;246;266980;246;218;7;7;67
120;7;169;continue;67;G4;1;266880;267120;240;240;0;2;8;3;6;0;0;0;0;0;0;7;266987;174;267161;174;253;7;2;60
120;7;170;continue;64;E4;0;267120;267360;240;240;0;3;9;4;6;0;1;0;0;0;0;2;267163;243;267406;243;176;2;6;60
120;7;171;continue;65;F4;0;267360;267600;240;240;0;2;6;1;6;0;-1;0;0;0;0;6;267412;240;267652;240;249;6;2;89
120;7;172;continue;62;D4;0;267600;267840;240;240;0;3;7;2;6;0;1;0;0;0;0;2;267654;295;267949;295;242;2;6;83
120;7;173;continue;64;E4;1;267840;268080;240;240;0;3;9;4;6;0;0;0;0;0;0;6;267955;225;268180;225;301;6;7;72
120;7;174;continue;60;C4;0;268080;268320;240;240;0;3;5;1;5;-1;0;0;0;0;0;7;268187;223;268410;223;232;7;2;77
120;7;175;continue;62;D4;0;268320;268560;240;240;0;3;7;2;5;0;0;1;0;0;0;2;268412;234;268646;234;225;2;7;55
120;7;176;continue;59;B3;0;268560;268800;240;240;0;4;9;4;5;0;1;1;0;0;0;7;268653;240;268893;240;241;7;2;58
120;7;177;continue;60;C4;1;268800;269040;240;240;0;3;5;1;5;0;-1;0;0;0;0;2;268895;303;269198;303;242;2;2;76
120;7;178;continue;57;A3;0;269040;269280;240;240;0;4;7;2;5;0;1;1;0;0;0;2;269200;202;269402;202;305;2;2;60
120;7;179;continue;59;B3;0;269280;269520;240;240;0;4;9;4;5;0;0;1;0;0;0;2;269404;208;269612;208;204;2;6;60
120;7;180;continue;55;G3;0;269520;269760;240;240;0;4;5;1;5;0;0;0;0;0;0;6;269618;244;269862;244;214;6;7;65
120;7;181;continue;57;A3;1;269760;270000;240;240;0;4;7;3;5;0;0;0;0;0;0;7;269869;269;270138;269;251;7;2;69
120;7;182;continue;53;F3;0;270000;270240;240;240;0;5;8;4;5;0;1;0;0;0;0;2;270140;215;270355;215;271;2;7;59
120;7;183;continue;55;G3;0;270240;270480;240;240;0;4;5;1;5;0;-1;0;0;0;0;7;270362;194;270556;194;222;7;2;63
120;7;184;continue;52;E3;0;270480;270720;240;240;0;5;7;3;5;0;1;0;0;0;0;2;270558;284;270842;284;196;2;6;71
120;7;185;continue;53;F3;1;270720;270960;240;240;0;5;8;4;5;0;0;0;0;0;0;6;270848;219;271067;219;290;6;7;47
120;7;186;continue;50;D3;0;270960;271200;240;240;0;5;5;1;5;0;0;0;0;0;0;7;271074;226;271300;226;226;7;7;62
120;7;187;continue;52;E3;0;271200;271440;240;240;0;5;7;3;5;0;0;0;0;0;0;7;271307;245;271552;245;233;7;2;57
120;7;188;continue;48;C3;0;271440;271680;240;240;0;6;8;4;5;0;1;0;0;0;0;2;271554;194;271748;194;247;2;7;57
120;7;189;continue;50;D3;1;271680;271920;240;240;0;5;5;1;5;0;-1;0;0;0;0;7;271755;255;272010;255;201;7;2;70
120;7;190;continue;47;B2;0;271920;272160;240;240;0;6;7;3;5;0;1;0;0;0;0;2;272012;261;272273;261;257;2;7;69
120;7;191;continue;48;C3;0;272160;272400;240;240;0;6;8;4;5;0;0;0;0;0;0;7;272280;169;272449;169;268;7;30;58
120;7;192;continue;45;A2;0;272400;274560;2160;240;0;6;5;1;5;0;0;0;0;0;0;30;272479;405;272884;405;199;30;3574;95
120;7;193;continue;47;B2;1;274560;274800;240;2160;0;6;7;1;7;2;0;0;0;0;0;3574;274538;251;276709;251;3979;3574;7;74
120;7;194;continue;50;D3;0;274800;275040;240;240;0;6;10;4;7;0;0;0;0;0;0;7;274796;279;276995;279;258;7;7;73
120;7;195;continue;48;C3;0;275040;275280;240;240;0;6;8;2;7;0;0;0;0;0;0;7;275082;198;277200;198;286;7;2;65
120;7;196;continue;52;E3;0;275280;275520;240;240;0;5;7;1;7;0;-1;0;0;0;0;2;275282;302;277504;302;200;2;7;67
120;7;197;continue;50;D3;1;275520;275760;240;240;0;6;10;4;7;0;1;0;0;0;0;7;275591;134;277645;134;309;7;83;60
120;7;198;continue;53;F3;0;275760;276000;240;240;0;5;8;2;7;0;-1;0;0;0;0;83;275808;227;277955;227;217;83;11;60
120;7;199;continue;52;E3;0;276000;276240;240;240;0;5;7;1;7;0;0;0;0;0;0;11;276046;200;278166;200;238;11;7;48
120;7;200;continue;55;G3;0;276240;276480;240;240;0;5;10;4;7;0;0;0;0;0;0;7;276253;279;278452;279;207;7;7;50
120;7;201;continue;53;F3;1;276480;276720;240;240;0;5;8;2;7;0;0;0;0;0;0;7;276539;241;278700;241;286;7;2;65
120;7;202;continue;57;A3;0;276720;276960;240;240;0;4;7;1;7;0;-1;0;0;0;0;2;276782;183;278885;183;243;2;81;54
120;7;203;continue;55;G3;0;276960;277200;240;240;0;5;10;4;7;0;1;0;0;0;0;81;277046;151;279117;151;264;81;90;65
120;7;204;continue;59;B3;0;277200;277440;240;240;0;4;9;3;7;0;-1;0;0;0;0;90;277287;230;279437;230;241;90;7;66
120;7;205;continue;57;A3;1;277440;277680;240;240;0;4;7;1;7;0;0;0;0;0;0;7;277524;197;279641;197;237;7;7;59
120;7;206;continue;60;C4;0;277680;277920;240;240;0;4;10;4;7;0;0;0;0;0;0;7;277728;262;279910;262;204;7;7;60
120;7;207;continue;59;B3;0;277920;278160;240;240;0;4;9;3;7;0;0;0;0;0;0;7;277997;208;280125;208;269;7;7;66
120;7;208;continue;62;D4;0;278160;278400;240;240;0;3;7;1;7;0;-1;0;0;0;0;7;278212;270;280402;270;215;7;7;84
120;7;209;continue;60;C4;1;278400;278640;240;240;0;4;10;4;7;0;1;0;0;0;0;7;278489;213;280622;213;277;7;7;57
120;7;210;continue;64;E4;0;278640;278880;240;240;0;3;9;3;7;0;-1;0;0;0;0;7;278709;228;280857;228;220;7;7;67
120;7;211;continue;62;D4;0;278880;279120;240;240;0;3;7;1;7;0;0;0;0;0;0;7;278944;205;281069;205;235;7;7;70
120;7;212;continue;65;F4;0;279120;279360;240;240;0;3;10;4;7;0;0;0;0;0;0;7;279156;245;281321;245;212;7;7;64
120;7;213;continue;64;E4;1;279360;279600;240;240;0;3;9;2;7;0;0;1;0;0;0;7;279408;218;281546;218;252;7;7;78
120;7;214;continue;67;G4;0;279600;279840;240;240;0;2;8;1;8;1;-1;0;0;0;0;7;279633;248;281801;248;225;7;7;67
120;7;215;continue;65;F4;0;279840;280080;240;240;0;3;10;3;8;0;1;0;0;0;0;7;279888;229;282037;229;255;7;7;71
120;7;216;continue;69;A4;0;280080;280320;240;240;0;2;10;3;8;0;-1;0;0;0;0;7;280124;236;282280;236;236;7;6;65
120;7;217;continue;67;G4;1;280320;280560;240;240;0;2;8;1;8;0;0;0;0;0;0;6;280366;202;282488;202;242;6;7;74
120;7;218;continue;71;B4;0;280560;280800;240;240;0;2;12;4;8;0;0;1;0;0;0;7;280575;244;282739;244;209;7;7;66
120;7;219;continue;69;A4;0;280800;281040;240;240;0;2;10;2;8;0;0;1;0;0;0;7;280826;211;282957;211;251;7;7;53
120;7;220;continue;72;C5;0;281040;281280;240;240;0;1;8;1;8;0;-1;0;0;0;0;7;281044;247;283211;247;218;7;7;65
120;7;221;continue;71;B4;1;281280;281520;240;240;0;2;12;4;8;0;1;1;0;0;0;7;281298;230;283448;230;254;7;7;80
120;7;222;continue;74;D5;0;281520;281760;240;240;0;1;10;2;8;0;-1;1;0;0;0;7;281535;230;283685;230;237;7;7;56
120;7;223;continue;72;C5;0;281760;282000;240;240;0;1;8;1;8;0;0;0;0;0;0;7;281772;205;283897;205;237;7;7;55
120;7;224;continue;76;E5;0;282000;282240;240;240;0;1;12;4;8;0;0;1;0;0;0;7;281984;261;284165;261;212;7;2;61
120;7;225;continue;76;E5;1;282240;282480;240;240;0;1;12;4;8;0;0;1;0;0;0;2;282247;208;284375;208;263;2;7;71
120;7;226;continue;72;C5;0;282480;282720;240;240;0;1;8;1;8;0;0;0;0;0;0;7;282462;238;284620;238;215;7;7;60
120;7;227;continue;74;D5;0;282720;282960;240;240;0;1;10;2;8;0;0;1;0;0;0;7;282707;225;284852;225;245;7;7;59
120;7;228;continue;71;B4;0;282960;283200;240;240;0;2;12;4;8;0;1;1;0;0;0;7;282939;247;285106;247;232;7;2;63
120;7;229;continue;72;C5;1;283200;283440;240;240;0;1;8;1;8;0;-1;0;0;0;0;2;283188;217;285325;217;249;2;2;63
120;7;230;continue;69;A4;0;283440;283680;240;240;0;2;10;2;8;0;1;1;0;0;0;2;283407;264;285591;264;219;2;7;60
120;7;231;continue;71;B4;0;283680;283920;240;240;0;2;12;4;8;0;0;1;0;0;0;7;283678;200;285798;200;271;7;7;71
120;7;232;continue;67;G4;0;283920;284160;240;240;0;2;8;1;8;0;0;0;0;0;0;7;283885;224;286029;224;207;7;16;67
120;7;233;continue;69;A4;1;284160;284400;240;240;0;2;10;3;8;0;0;0;0;0;0;16;284125;233;286278;233;240;16;2;70
120;7;234;continue;65;F4;0;284400;284640;240;240;0;3;10;3;8;0;1;0;0;0;0;2;284360;206;286486;206;235;2;7;70
120;7;235;continue;67;G4;0;284640;284880;240;240;0;2;8;1;8;0;-1;0;0;0;0;7;284573;232;286725;232;213;7;7;55
120;7;236;continue;64;E4;0;284880;285120;240;240;0;3;9;2;8;0;1;0;0;0;0;7;284812;292;287024;292;239;7;7;70
120;7;237;continue;65;F4;1;285120;285360;240;240;0;3;10;4;8;0;0;-1;0;0;0;7;285111;215;287246;215;299;7;7;62
120;7;238;continue;62;D4;0;285360;285600;240;240;0;3;7;1;7;-1;0;0;0;0;0;7;285333;252;287505;252;222;7;6;68
120;7;239;continue;64;E4;0;285600;285840;240;240;0;3;9;3;7;0;0;0;0;0;0;6;285591;236;287747;236;258;6;2;65
120;7;240;continue;60;C4;0;285840;286080;240;240;0;4;10;4;7;0;1;0;0;0;0;2;285829;230;287979;230;238;2;7;65
120;7;241;continue;62;D4;1;286080;286320;240;240;0;3;7;1;7;0;-1;0;0;0;0;7;286066;261;288247;261;237;7;2;80
120;7;242;continue;59;B3;0;286320;286560;240;240;0;4;9;3;7;0;1;0;0;0;0;2;286329;231;288480;231;263;2;6;62
120;7;243;continue;60;C4;0;286560;286800;240;240;0;4;10;4;7;0;0;0;0;0;0;6;286566;196;288682;196;237;6;6;55
120;7;244;continue;57;A3;0;286800;287040;240;240;0;4;7;1;7;0;0;0;0;0;0;6;286768;178;288866;178;202;6;87;48
120;7;245;continue;59;B3;1;287040;287280;240;240;0;4;9;3;7;0;0;0;0;0;0;87;287033;235;289188;235;265;87;2;62
120;7;246;continue;55;G3;0;287280;287520;240;240;0;5;10;4;7;0;1;0;0;0;0;2;287270;229;289419;229;237;2;7;61
120;7;247;continue;57;A3;0;287520;287760;240;240;0;4;7;1;7;0;-1;0;0;0;0;7;287506;241;289667;241;236;7;2;62
120;7;248;continue;53;F3;0;287760;288000;240;240;0;5;8;2;7;0;1;0;0;0;0;2;287749;238;289907;238;243;2;7;62
120;7;249;continue;55;G3;1;288000;288240;240;240;0;5;10;4;7;0;0;0;0;0;0;7;287994;199;290113;199;245;7;7;64
120;7;250;continue;52;E3;0;288240;288480;240;240;0;5;7;1;7;0;0;0;0;0;0;7;288200;227;290347;227;206;7;7;56
120;7;251;continue;53;F3;0;288480;288720;240;240;0;5;8;2;7;0;0;0;0;0;0;7;288434;236;290590;236;234;7;2;66
120;7;252;continue;50;D3;0;288720;288960;240;240;0;6;10;4;7;0;1;0;0;0;0;2;288672;232;290824;232;238;2;7;56
120;7;253;continue;52;E3;1;288960;289200;240;240;0;5;7;1;7;0;-1;0;0;0;0;7;288911;207;291038;207;239;7;2;64
120;7;254;continue;48;C3;0;289200;289440;240;240;0;6;8;2;7;0;1;0;0;0;0;2;289120;255;291295;255;209;2;7;66
120;7;255;continue;50;D3;0;289440;289680;240;240;0;6;10;4;7;0;0;0;0;0;0;7;289382;147;291449;147;262;7;80;54
120;7;256;continue;47;B2;0;289680;291840;2160;240;0;6;7;1;7;0;0;0;0;0;0;80;289609;427;291956;427;227;80;1675;64
120;7;257;continue;48;C3;1;291840;292080;240;2160;0;6;8;1;7;0;0;1;0;0;0;1675;291711;191;293822;191;2102;1675;6;62
120;7;258;continue;52;E3;0;292080;292320;240;240;0;6;12;4;7;0;0;2;0;0;0;6;291908;270;294098;270;197;6;7;78
120;7;259;continue;50;D3;0;292320;292560;240;240;0;6;10;2;7;0;0;2;0;0;0;7;292185;232;294337;232;277;7;7;78
120;7;260;continue;53;F3;0;292560;292800;240;240;0;5;8;1;8;1;-1;0;0;0;0;7;292424;292;294636;292;239;7;7;92
120;7;261;continue;52;E3;1;292800;293040;240;240;0;6;12;4;8;0;1;1;0;0;0;7;292723;200;294843;200;299;7;7;75
120;7;262;continue;55;G3;0;293040;293280;240;240;0;5;10;2;8;0;-1;1;0;0;0;7;292930;213;295063;213;207;7;7;87
120;7;263;continue;53;F3;0;293280;293520;240;240;0;5;8;1;8;0;0;0;0;0;0;7;293150;229;295299;229;220;7;7;51
120;7;264;continue;57;A3;0;293520;293760;240;240;0;5;12;4;8;0;0;1;0;0;0;7;293386;281;295587;281;236;7;7;78
120;7;265;continue;55;G3;1;293760;294000;240;240;0;5;10;2;8;0;0;1;0;0;0;7;293674;201;295795;201;288;7;7;79
120;7;266;continue;59;B3;0;294000;294240;240;240;0;4;9;1;9;1;-1;0;0;0;0;7;293882;270;296072;270;208;7;7;78
120;7;267;continue;57;A3;0;294240;294480;240;240;0;5;12;4;9;0;1;0;0;0;0;7;294159;146;296225;146;277;7;116;65
120;7;268;continue;60;C4;0;294480;294720;240;240;0;4;10;2;9;0;-1;0;0;0;0;116;294421;233;296574;233;262;116;6;57
120;7;269;continue;59;B3;1;294720;294960;240;240;0;4;9;1;9;0;0;0;0;0;0;6;294660;187;296767;187;239;6;7;45
120;7;270;continue;62;D4;0;294960;295200;240;240;0;4;12;4;9;0;0;0;0;0;0;7;294854;258;297032;258;194;7;7;67
120;7;271;continue;60;C4;0;295200;295440;240;240;0;4;10;2;9;0;0;0;0;0;0;7;295119;232;297271;232;265;7;7;65
120;7;272;continue;64;E4;0;295440;295680;240;240;0;3;9;1;9;0;-1;0;0;0;0;7;295358;258;297536;258;239;7;7;71
120;7;273;continue;62;D4;1;295680;295920;240;240;0;4;12;4;9;0;1;0;0;0;0;7;295623;137;297680;137;265;7;123;55
120;7;274;continue;65;F4;0;295920;296160;240;240;0;3;10;2;9;0;-1;0;0;0;0;123;295883;209;298012;209;260;123;7;62
120;7;275;continue;64;E4;0;296160;296400;240;240;0;3;9;1;9;0;0;0;0;0;0;7;296099;216;298235;216;216;7;7;79
120;7;276;continue;67;G4;0;296400;296640;240;240;0;3;12;4;9;0;0;0;0;0;0;7;296322;246;298488;246;223;7;7;61
120;7;277;continue;65;F4;1;296640;296880;240;240;0;3;10;1;10;1;0;0;0;0;0;7;296575;227;298722;227;253;7;6;49
120;7;278;continue;69;A4;0;296880;297120;240;240;0;2;10;1;10;0;-1;0;0;0;0;6;296808;263;298991;263;233;6;7;77
120;7;279;continue;67;G4;0;297120;297360;240;240;0;3;12;3;10;0;1;0;0;0;0;7;297078;196;299194;196;270;7;51;82
120;7;280;continue;71;B4;0;297360;297600;240;240;0;2;12;3;10;0;-1;0;0;0;0;51;297325;211;299456;211;247;51;37;64
120;7;281;continue;69;A4;1;297600;297840;240;240;0;2;10;1;10;0;0;0;0;0;0;37;297573;214;299707;214;248;37;6;68
120;7;282;continue;72;C5;0;297840;298080;240;240;0;2;13;4;10;0;0;0;0;0;0;6;297793;264;299977;264;220;6;7;71
120;7;283;continue;71;B4;0;298080;298320;240;240;0;2;12;3;10;0;0;0;0;0;0;7;298064;233;300217;233;271;7;7;79
120;7;284;continue;74;D5;0;298320;298560;240;240;0;1;10;1;10;0;-1;0;0;0;0;7;298304;253;300477;253;240;7;7;57
120;7;285;continue;72;C5;1;298560;298800;240;240;0;2;13;4;10;0;1;0;0;0;0;7;298564;242;300726;242;260;7;7;79
120;7;286;continue;76;E5;0;298800;299040;240;240;0;1;12;3;10;0;-1;0;0;0;0;7;298813;235;300968;235;249;7;6;49
120;7;287;continue;74;D5;0;299040;299280;240;240;0;1;10;1;10;0;0;0;0;0;0;6;299054;204;301178;204;241;6;7;53
120;7;288;continue;77;F5;0;299280;299520;240;240;0;1;13;4;10;0;0;0;0;0;0;7;299265;265;301450;265;211;7;2;61
120;7;289;continue;77;F5;1;299520;299760;240;240;0;1;13;4;10;0;0;0;0;0;0;2;299532;210;301662;210;267;2;7;83
120;7;290;continue;74;D5;0;299760;300000;240;240;0;1;10;1;10;0;0;0;0;0;0;7;299749;242;301911;242;217;7;20;42
120;7;291;continue;76;E5;0;300000;300240;240;240;0;1;12;3;10;0;0;0;0;0;0;20;300011;193;302124;193;262;20;2;59
120;7;292;continue;72;C5;0;300240;300480;240;240;0;2;13;4;10;0;1;0;0;0;0;2;300206;267;302393;267;195;2;7;70
120;7;293;continue;74;D5;1;300480;300720;240;240;0;1;10;1;10;0;-1;0;0;0;0;7;300480;213;302613;213;274;7;6;58
120;7;294;continue;71;B4;0;300720;300960;240;240;0;2;12;3;10;0;1;0;0;0;0;6;300699;262;302881;262;219;6;7;72
120;7;295;continue;72;C5;0;300960;301200;240;240;0;2;13;4;10;0;0;0;0;0;0;7;300968;218;303106;218;269;7;7;58
120;7;296;continue;69;A4;0;301200;301440;240;240;0;2;10;1;10;0;0;0;0;0;0;7;301193;241;303354;241;225;7;7;61
120;7;297;continue;71;B4;1;301440;301680;240;240;0;2;12;3;10;0;0;0;0;0;0;7;301441;235;303596;235;248;7;2;69
120;7;298;continue;67;G4;0;301680;301920;240;240;0;3;12;3;10;0;1;0;0;0;0;2;301678;238;303836;238;237;2;7;69
